user_id,total_orders,avg_days_between_orders,cluster
105576,8,6.0,3
105578,10,6.631578947368421,3
105579,34,3.0,3
105583,13,2.0,3
105585,19,4.0,3
105590,4,30.0,3
105592,2,7.0,3
105599,6,4.0,3
105601,16,12.0,3
105602,23,3.0,3
105604,2,6.0,3
105609,16,19.0,3
105615,12,10.0,3
105618,6,14.0,3
105633,19,30.0,3
105634,1,0.0,3
105636,1,0.0,3
105643,52,1.0,3
105646,21,6.0,3
105651,62,2.3333333333333335,3
105655,20,15.227272727272727,3
105676,1,0.0,3
105683,1,0.0,3
105689,35,2.0,3
105691,6,13.92,3
105693,9,10.0,3
105696,3,30.0,3
105700,34,2.125,3
105706,27,7.260869565217392,3
105713,6,30.0,3
105716,6,5.0,3
105726,44,8.0,3
105730,24,24.0,3
105732,1,0.0,3
105735,17,5.0,3
105737,10,11.0,3
105739,70,3.0,3
105745,5,24.620689655172413,3
105746,11,30.0,3
105748,8,7.0,3
105749,9,3.0,3
105751,6,6.0,3
105756,4,4.0,3
105761,2,5.0,3
105762,5,30.0,3
105764,3,7.0,3
105765,9,22.125,3
105768,23,15.0,3
105771,20,8.064516129032258,3
105780,6,7.0,3
105791,1,0.0,3
105792,19,9.0,3
105802,1,0.0,3
105803,2,30.0,3
105816,39,6.0,3
105831,30,11.0,3
105833,38,3.7333333333333334,3
105835,2,30.0,3
105843,5,30.0,3
105846,15,8.0,3
105859,20,4.0,3
105867,3,9.0,3
105868,11,12.0,3
105885,79,4.0,3
105886,7,30.0,3
105887,32,18.0,3
105889,2,6.0,3
105900,7,21.0,3
105901,8,9.0,3
105905,3,8.0,3
105906,7,21.176470588235293,3
105910,14,18.0,3
105913,78,6.666666666666667,3
105919,26,14.0,3
105920,11,7.0,3
105928,23,3.0,3
105929,14,11.0,3
105948,12,7.0,3
105954,1,0.0,3
105960,5,10.266666666666667,3
105967,15,7.0,3
105968,4,30.0,3
105973,22,5.0,3
105974,16,12.5,3
105980,7,7.0,3
105984,3,6.0,3
105991,20,5.0,3
105995,3,7.0,3
105998,29,6.0,3
105999,15,5.0,3
106006,16,5.25,3
106007,11,21.0,3
106016,10,5.0,3
106018,28,6.071428571428571,3
106022,37,2.0,3
106028,12,26.0,3
106032,18,11.0,3
106036,19,2.0,3
106061,8,18.0,3
106062,20,16.0,3
106063,8,30.0,3
106064,5,18.0,3
106069,7,5.0,3
106071,9,30.0,3
106073,18,9.0,3
106074,46,5.0,3
106075,6,1.0,3
106081,6,11.0,3
106083,11,24.22641509433962,3
106086,35,3.0,3
106088,61,3.4,3
106094,6,5.0,3
106103,35,6.0,3
106105,1,0.0,3
106106,8,10.0,3
106107,25,7.0,3
106111,3,30.0,3
106119,12,12.0,3
106121,10,5.0,3
106126,9,11.0,3
106131,43,5.571428571428571,3
106141,15,29.0,3
106161,53,5.0,3
106169,84,2.625,3
106176,4,10.0,3
106177,17,5.0,3
106179,24,8.0,3
106184,18,25.0,3
106189,38,18.220183486238533,3
106190,15,14.0,3
106191,8,4.0,3
106196,52,3.5405405405405403,3
106197,10,12.0,3
106202,7,7.0,3
106210,5,14.0,3
106215,31,1.0,3
106223,9,8.0,3
106240,6,12.0,3
106246,3,28.0,3
106258,9,9.571428571428571,3
106260,8,5.0,3
106267,10,10.0,3
106269,41,11.25,3
106272,54,3.3333333333333335,3
106281,14,12.0,3
106282,1,0.0,3
106283,2,30.0,3
106285,9,7.0,3
106286,22,7.0,3
106292,8,7.0,3
106300,3,6.0,3
106305,53,5.0,3
106311,62,9.0,3
106314,13,11.0,3
106322,2,21.0,3
106324,6,7.0,3
106336,1,0.0,3
106343,50,6.375,3
106355,15,2.0,3
106356,1,0.0,3
106361,6,7.0,3
106369,5,26.0,3
106382,6,0.0,3
106383,1,0.0,3
106397,34,30.0,3
106409,13,27.0,3
106416,4,12.0,3
106417,7,30.0,3
106421,22,7.0,3
106427,2,15.0,3
106436,15,8.0,3
106453,42,10.0,3
106466,15,10.0,3
106472,2,11.0,3
106474,18,6.428571428571429,3
106478,16,12.0,3
106480,4,21.0,3
106483,40,2.0,3
106487,24,9.217391304347826,3
106494,8,30.0,3
106512,9,28.0,3
106519,15,7.0,3
106521,9,1.0,3
106523,6,8.647058823529411,3
106526,41,16.0,3
106527,33,7.857142857142857,3
106528,30,3.1,3
106538,5,2.0,3
106544,1,0.0,3
106549,2,13.0,3
106561,3,6.0,3
106566,3,30.0,3
106567,11,4.0,3
106568,28,11.971428571428572,3
106570,19,5.88,3
106580,54,3.388888888888889,3
106583,56,2.0,3
106588,29,2.0,3
106592,3,30.0,3
106593,10,3.0,3
106595,8,19.0,3
106599,10,30.0,3
106607,11,17.0,3
106618,24,20.45945945945946,3
106623,10,3.0,3
106628,4,30.0,3
106637,36,7.0,3
106638,1,0.0,3
106640,12,23.333333333333332,3
106644,2,7.0,3
106649,1,0.0,3
106655,1,0.0,3
106671,18,8.0,3
106672,2,30.0,3
106684,2,30.0,3
106685,31,2.6363636363636362,3
106686,20,8.0,3
106699,27,5.0,3
106701,59,8.0,3
106714,1,0.0,3
106728,14,13.0,3
106732,3,17.0,3
106755,63,7.0,3
106774,8,10.0,3
106779,23,9.0,3
106780,13,20.0,3
106784,6,5.0,3
106787,8,7.0,3
106794,14,8.0,3
106795,3,14.0,3
106796,9,23.0,3
106798,14,13.0,3
106799,44,4.0,3
106800,6,30.0,3
106804,19,5.0,3
106808,4,25.0,3
106824,26,18.0,3
106825,2,5.0,3
106826,65,3.9285714285714284,3
106838,30,8.0,3
106846,10,4.0,3
106852,3,7.0,3
106854,33,2.0,3
106855,14,7.0,3
106857,11,25.0,3
106869,61,5.6875,3
106872,26,13.0,3
106876,36,4.0,3
106879,45,1.0,3
106880,6,3.0,3
106888,11,30.0,3
106890,3,7.0,3
106891,20,5.0,3
106892,1,0.0,3
106897,54,0.0,3
106903,10,13.0,3
106906,47,5.4,3
106914,4,30.0,3
106926,5,30.0,3
106927,13,11.0,3
106929,2,8.0,3
106932,21,26.0,3
106937,11,10.0,3
106952,6,15.5,3
106956,1,0.0,3
106961,4,3.0,3
106965,11,1.0,3
106970,8,3.0,3
106973,5,28.0,3
106974,3,5.0,3
106987,6,3.0,3
106991,19,4.0,3
106994,26,5.0,3
106995,7,28.0,3
106996,7,14.0,3
107000,29,5.0,3
107001,2,3.0,3
107002,9,13.0,3
107003,13,15.0,3
107006,32,9.0,3
107016,9,3.0,3
107023,7,30.0,3
107024,68,5.3478260869565215,3
107026,13,7.0,3
107048,2,10.0,3
107051,4,6.0,3
107061,50,8.0,3
107063,3,30.0,3
107064,1,0.0,3
107066,6,2.0,3
107071,42,1.0,3
107080,24,4.8,3
107083,7,30.0,3
107098,13,13.0,3
107115,5,14.0,3
107117,1,0.0,3
107122,15,12.0,3
107124,11,3.0,3
107125,5,30.0,3
107126,4,30.0,3
107132,3,1.0,3
107134,23,18.0,3
107138,1,0.0,3
107141,34,27.0,3
107147,15,5.615384615384615,3
107152,77,0.0,3
107154,25,7.619047619047619,3
107158,2,6.0,3
107160,10,4.0,3
107166,22,4.0,3
107167,16,30.0,3
107177,49,9.0,3
107194,4,30.0,3
107197,13,16.0,3
107201,1,0.0,3
107220,13,3.0,3
107232,32,1.0,3
107234,2,30.0,3
107236,2,30.0,3
107243,29,3.0,3
107247,8,6.0,3
107253,11,7.0,3
107260,11,16.09090909090909,3
107273,34,6.0,3
107274,6,22.0,3
107288,22,7.2727272727272725,3
107289,2,27.0,3
107299,3,1.0,3
107302,6,14.0,3
107303,6,3.0,3
107306,34,9.0,3
107313,32,3.0,3
107322,6,19.0,3
107323,17,18.0,3
107325,9,5.0,3
107326,13,1.0,3
107327,73,2.0,3
107333,14,9.926829268292684,3
107335,5,22.0,3
107340,6,21.0,3
107355,12,23.0,3
107359,1,0.0,3
107379,3,5.0,3
107385,6,9.0,3
107393,21,30.0,3
107395,4,6.0,3
107397,10,7.0,3
107398,41,5.0,3
107402,1,0.0,3
107406,2,13.0,3
107418,23,15.0,3
107421,28,11.0,3
107428,12,3.0,3
107430,18,6.0,3
107431,4,10.0,3
107438,7,30.0,3
107443,3,4.0,3
107444,4,3.0,3
107451,40,4.0,3
107453,19,25.0,3
107456,16,11.0,3
107459,9,5.0,3
107461,9,8.0,3
107464,3,5.0,3
107466,18,3.0,3
107467,17,9.0,3
107471,7,29.0,3
107475,47,2.0,3
107478,39,4.0,3
107480,16,30.0,3
107481,7,6.0,3
107483,12,3.5789473684210527,3
107487,10,9.0,3
107494,19,5.0,3
107495,5,2.0,3
107502,37,5.5,3
107503,5,22.0,3
107509,31,6.5,3
107512,6,14.0,3
107513,33,3.0,3
107516,18,15.25,3
107517,6,6.0,3
107518,2,14.0,3
107523,77,5.619047619047619,3
107528,11,3.0,3
107529,2,1.0,3
107538,2,30.0,3
107539,15,16.0,3
107540,3,6.0,3
107543,29,7.0,3
107555,9,7.0,3
107565,28,7.6,3
107580,1,0.0,3
107581,5,9.0,3
107585,4,15.0,3
107600,9,30.0,3
107603,3,30.0,3
107608,68,3.0,3
107620,19,4.0,3
107630,31,5.428571428571429,3
107633,15,11.0,3
107634,9,8.0,3
107637,33,4.0,3
107639,50,4.0,3
107640,21,9.0,3
107652,1,0.0,3
107656,2,21.0,3
107660,22,2.0,3
107669,4,9.0,3
107670,26,7.0,3
107671,5,1.0,3
107682,4,1.0,3
107683,14,14.5,3
107709,2,5.0,3
107719,2,30.0,3
107731,11,6.0,3
107733,38,6.285714285714286,3
107739,5,7.0,3
107742,9,13.0,3
107745,34,11.408163265306122,3
107747,52,7.0,3
107751,8,30.0,3
107755,5,18.0,3
107757,12,7.0,3
107763,15,16.0,3
107769,4,17.0,3
107774,6,3.0,3
107779,4,30.0,3
107782,1,0.0,3
107795,45,7.0,3
107799,4,19.0,3
107801,29,5.5,3
107807,42,4.0,3
107808,13,30.0,3
107814,23,8.0,3
107817,7,30.0,3
107836,2,30.0,3
107839,35,5.0,3
107845,2,17.0,3
107847,22,11.0,3
107851,25,15.0,3
107852,18,13.0,3
107857,2,8.0,3
107858,30,6.0,3
107859,14,30.0,3
107860,8,9.0,3
107861,2,30.0,3
107867,26,19.595238095238095,3
107873,2,30.0,3
107875,4,17.0,3
107881,1,0.0,3
107882,9,14.0,3
107884,19,15.533333333333333,3
107885,6,10.0,3
107890,2,0.0,3
107894,9,7.0,3
107895,8,8.0,3
107896,16,13.0,3
107900,5,6.0,3
107901,32,11.0,3
107905,5,8.0,3
107909,15,28.0,3
107911,23,3.2857142857142856,3
107912,4,30.0,3
107922,1,0.0,3
107923,36,7.655172413793103,3
107925,4,5.0,3
107930,6,13.0,3
107932,22,23.0,3
107943,3,8.0,3
107946,6,26.0,3
107949,31,4.0,3
107950,9,8.0,3
107951,57,3.945945945945946,3
107972,19,2.5714285714285716,3
107974,1,0.0,3
107981,10,7.0,3
107985,41,12.0,3
107989,40,2.0,3
107991,23,5.090909090909091,3
107992,23,3.0,3
108000,1,0.0,3
108005,5,4.0,3
108007,12,15.0,3
108008,16,2.0,3
108013,15,7.0,3
108015,6,1.0,3
108017,3,12.0,3
108019,29,10.0,3
108031,68,2.3815789473684212,3
108032,29,22.0,3
108041,3,12.0,3
108047,67,2.6666666666666665,3
108059,4,8.0,3
108066,1,0.0,3
108071,1,0.0,3
108072,31,7.0,3
108089,21,6.0,3
108090,2,10.0,3
108094,10,7.0,3
108098,32,11.492957746478874,3
108104,27,5.0,3
108108,15,5.0,3
108109,1,0.0,3
108114,7,4.0,3
108119,7,30.0,3
108121,37,19.0,3
108122,6,7.0,3
108128,29,3.0,3
108133,1,0.0,3
108135,10,13.0,3
108138,4,13.0,3
108141,5,7.0,3
108145,5,23.571428571428573,3
108156,21,4.0,3
108157,16,7.0,3
108158,16,10.0,3
108159,8,5.0,3
108170,44,4.346153846153846,3
108179,1,0.0,3
108190,10,1.0,3
108191,4,23.0,3
108196,4,10.0,3
108198,13,30.0,3
108199,12,8.0,3
108200,10,16.0,3
108208,7,28.0,3
108213,7,6.0,3
108218,5,3.0,3
108235,7,13.0,3
108238,16,11.95,3
108240,8,17.0,3
108245,2,20.0,3
108248,8,13.0,3
108258,15,6.0,3
108263,23,10.0,3
108268,5,7.0,3
108271,30,3.0,3
108280,46,3.3214285714285716,3
108281,9,5.0,3
108291,2,1.0,3
108295,7,18.75,3
108301,15,9.5,3
108307,4,29.0,3
108311,3,14.0,3
108313,7,7.0,3
108331,5,14.0,3
108332,11,21.0,3
108341,20,5.0,3
108342,5,5.0,3
108346,19,12.0,3
108347,17,6.0,3
108350,44,6.518518518518518,3
108351,16,7.0,3
108352,12,30.0,3
108363,90,1.5,3
108368,32,7.6,3
108369,17,2.0,3
108373,14,3.84375,3
108389,7,2.0,3
108396,77,3.0,3
108398,1,0.0,3
108401,47,5.428571428571429,3
108402,12,4.0,3
108407,4,23.0,3
108412,10,30.0,3
108413,2,18.0,3
108419,15,14.0,3
108423,36,4.0,3
108426,17,3.0,3
108432,4,30.0,3
108438,1,0.0,3
108439,5,30.0,3
108451,62,6.125,3
108452,5,16.0,3
108454,1,0.0,3
108456,15,6.0,3
108458,3,9.0,3
108466,18,1.0,3
108467,83,2.0,3
108472,35,7.625,3
108488,7,5.0,3
108490,9,13.272727272727273,3
108515,8,12.0,3
108521,1,0.0,3
108536,2,7.0,3
108537,4,7.0,3
108539,25,7.0,3
108545,6,13.0,3
108553,60,7.0,3
108556,38,5.0,3
108557,7,26.0,3
108560,16,6.9411764705882355,3
108563,2,5.0,3
108564,27,1.0,3
108567,5,30.0,3
108569,7,1.0,3
108571,19,9.0,3
108581,57,1.0,3
108593,20,9.0,3
108601,14,5.0,3
108603,9,20.0,3
108605,5,1.0,3
108611,10,8.0,3
108616,30,7.344827586206897,3
108624,1,0.0,3
108630,3,22.0,3
108636,5,7.0,3
108648,38,4.0,3
108650,6,6.0,3
108655,2,6.0,3
108665,35,6.0,3
108666,21,15.0,3
108672,37,12.0,3
108679,18,9.0,3
108681,26,4.0,3
108683,41,7.0,3
108690,51,8.0,3
108705,3,7.0,3
108726,72,14.0,3
108728,7,28.0,3
108732,1,0.0,3
108733,9,8.0,3
108735,3,30.0,3
108736,42,17.0,3
108742,14,30.0,3
108755,1,0.0,3
108763,17,11.0,3
108771,13,5.0,3
108773,11,30.0,3
108774,55,13.0,3
108794,70,2.6,3
108805,3,28.0,3
108816,28,13.0,3
108821,2,11.0,3
108823,7,18.0,3
108825,12,11.0,3
108826,10,27.0,3
108829,1,0.0,3
108832,2,13.0,3
108842,9,3.0,3
108849,22,12.136363636363637,3
108851,5,2.0,3
108854,28,6.0,3
108857,11,5.0,3
108858,40,3.227272727272727,3
108877,1,0.0,3
108888,18,9.403225806451612,3
108893,9,29.0,3
108903,6,3.0,3
108911,26,1.0,3
108916,18,25.0,3
108917,12,3.0,3
108919,27,7.0,3
108924,1,0.0,3
108934,2,8.0,3
108935,40,14.0,3
108940,11,0.0,3
108941,5,30.0,3
108945,49,0.0,3
108946,61,1.0,3
108956,4,25.0,3
108971,1,0.0,3
108975,30,6.15,3
108976,2,26.0,3
108979,13,25.5,3
108982,10,30.0,3
108983,48,8.0,3
108993,2,30.0,3
109004,6,6.0,3
109005,3,11.0,3
109020,49,2.0,3
109021,44,3.761904761904762,3
109023,20,7.0,3
109026,39,10.0,3
109029,24,5.333333333333333,3
109031,15,24.2,3
109041,3,3.0,3
109045,3,6.0,3
109050,9,19.0,3
109052,3,19.0,3
109064,27,7.0,3
109070,2,30.0,3
109071,5,16.0,3
109072,26,12.0,3
109073,6,3.0,3
109074,30,5.7368421052631575,3
109080,13,30.0,3
109083,5,7.0,3
109084,47,3.6666666666666665,3
109086,4,8.0,3
109092,8,4.0,3
109097,7,15.0,3
109101,17,8.0,3
109104,45,6.090909090909091,3
109137,4,1.0,3
109138,16,7.363636363636363,3
109142,50,5.5625,3
109151,30,7.615384615384615,3
109161,26,6.083333333333333,3
109163,9,30.0,3
109167,17,8.0,3
109170,52,0.0,3
109172,9,6.0,3
109174,2,26.0,3
109175,2,28.0,3
109176,1,0.0,3
109184,6,7.0,3
109206,21,6.0,3
109208,4,30.0,3
109211,11,2.0,3
109212,16,2.0,3
109216,1,0.0,3
109217,9,6.0,3
109227,11,8.555555555555555,3
109233,18,5.0,3
109241,34,19.666666666666668,3
109249,6,16.0,3
109259,6,2.0,3
109260,38,2.75,3
109262,18,7.0,3
109263,12,4.0,3
109266,32,8.0,3
109268,1,0.0,3
109271,9,30.0,3
109272,5,23.0,3
109274,9,15.0,3
109279,59,6.0,3
109281,32,17.0,3
109287,40,10.0,3
109294,23,7.0,3
109304,9,18.0,3
109305,15,2.0,3
109307,20,5.0,3
109329,87,5.444444444444445,3
109330,67,5.5,3
109335,22,8.0,3
109342,13,2.0,3
109349,11,12.0,3
109351,10,0.0,3
109355,5,6.0,3
109359,28,15.0,3
109360,5,28.0,3
109361,1,0.0,3
109363,4,30.0,3
109373,15,5.0,3
109377,31,4.0,3
109386,6,30.0,3
109404,24,16.0,3
109409,20,24.0,3
109411,10,4.0,3
109414,35,6.0,3
109423,8,11.0,3
109434,69,2.0,3
109438,2,7.0,3
109447,12,9.0,3
109449,22,11.0,3
109455,7,15.0,3
109463,2,30.0,3
109466,29,30.0,3
109468,28,5.545454545454546,3
109478,55,4.0,3
109479,5,11.0,3
109492,4,30.0,3
109496,23,8.538461538461538,3
109499,18,7.0,3
109515,9,11.0,3
109519,27,10.25,3
109521,13,14.0,3
109522,25,5.0,3
109524,3,9.0,3
109531,11,3.0,3
109544,3,9.0,3
109546,8,13.0,3
109550,64,1.0,3
109555,41,7.0,3
109563,3,5.0,3
109570,36,6.764705882352941,3
109573,9,21.0,3
109579,26,8.0,3
109582,27,8.0,3
109606,14,11.0,3
109608,3,8.0,3
109613,4,30.0,3
109616,2,16.0,3
109619,12,3.0,3
109621,5,8.0,3
109632,2,30.0,3
109633,7,10.0,3
109638,2,17.0,3
109640,2,6.0,3
109641,14,30.0,3
109645,27,1.0,3
109653,3,15.0,3
109658,30,6.0,3
109662,5,8.266666666666667,3
109664,1,0.0,3
109667,2,16.0,3
109675,11,7.0,3
109686,14,14.0,3
109690,7,1.0,3
109697,9,3.0,3
109704,10,25.166666666666668,3
109709,43,9.0,3
109722,47,6.142857142857143,3
109738,6,21.0,3
109740,15,5.0,3
109742,31,13.058823529411764,3
109743,18,19.0,3
109746,4,7.0,3
109754,12,6.0,3
109756,3,30.0,3
109757,51,1.9090909090909092,3
109766,8,12.5,3
109769,13,7.0,3
109771,2,11.0,3
109780,1,0.0,3
109795,4,30.0,3
109800,7,3.0,3
109812,2,10.0,3
109818,15,11.0,3
109830,3,30.0,3
109841,8,23.25,3
109842,5,30.0,3
109846,89,12.0,3
109852,1,0.0,3
109856,3,30.0,3
109857,7,8.0,3
109862,36,14.0,3
109866,11,9.0,3
109868,2,4.0,3
109875,59,3.0,3
109879,16,23.0,3
109893,35,1.0,3
109897,16,25.0,3
109899,50,5.0,3
109904,73,3.0,3
109909,2,3.0,3
109910,2,30.0,3
109911,10,0.0,3
109915,31,2.0,3
109919,2,8.0,3
109934,13,6.0,3
109940,1,0.0,3
109945,11,11.0,3
109946,10,11.0,3
109952,9,14.0,3
109955,51,6.130434782608695,3
109963,44,1.0,3
109968,1,0.0,3
109970,17,4.0,3
109974,17,3.0,3
109984,6,9.0,3
109988,18,7.0,3
109992,3,29.0,3
109996,1,0.0,3
109997,2,30.0,3
109999,6,5.0,3
110012,13,14.0,3
110015,5,15.0,3
110016,2,10.0,3
110018,17,29.3953488372093,3
110022,35,0.4,3
110026,2,23.0,3
110028,21,13.0,3
110031,27,13.714285714285714,3
110032,33,7.0,3
110033,36,5.783783783783784,3
110040,19,4.0,3
110043,6,29.0,3
110050,8,3.0,3
110052,52,4.5,3
110064,8,0.0,3
110066,3,30.0,3
110073,2,6.0,3
110088,8,11.0,3
110104,1,0.0,3
110106,4,7.0,3
110111,15,1.0,3
110113,11,5.0,3
110116,9,8.08695652173913,3
110118,29,2.3076923076923075,3
110123,23,10.0,3
110125,23,4.818181818181818,3
110129,96,1.5555555555555556,3
110137,6,7.0,3
110141,42,3.1621621621621623,3
110149,8,6.0,3
110151,2,25.0,3
110160,2,11.0,3
110161,6,15.0,3
110168,34,5.277777777777778,3
110170,11,5.0,3
110176,13,8.0,3
110181,3,4.0,3
110196,2,14.0,3
110197,34,2.0,3
110198,8,30.0,3
110200,26,0.0,3
110201,17,7.0,3
110205,12,8.0,3
110228,18,14.0,3
110232,21,13.0,3
110237,50,9.0,3
110238,84,1.0,3
110242,45,6.444444444444445,3
110251,13,3.0,3
110254,49,3.1538461538461537,3
110260,5,10.0,3
110264,8,30.0,3
110267,8,11.0,3
110268,11,25.0,3
110273,22,9.238095238095237,3
110278,35,6.0,3
110282,30,5.615384615384615,3
110294,9,15.0,3
110295,6,13.0,3
110297,25,6.0,3
110299,91,5.382352941176471,3
110314,56,5.875,3
110328,9,24.0,3
110329,8,3.0,3
110348,7,12.0,3
110350,41,4.666666666666667,3
110363,17,6.0,3
110375,6,17.444444444444443,3
110382,33,4.285714285714286,3
110383,30,2.25,3
110388,13,8.0,3
110392,7,8.0,3
110402,19,6.0,3
110407,11,2.0,3
110410,15,4.571428571428571,3
110415,28,2.0,3
110418,2,15.0,3
110430,26,12.0,3
110437,1,0.0,3
110438,61,6.0,3
110440,14,5.666666666666667,3
110442,76,2.0,3
110445,23,1.0,3
110447,80,2.2857142857142856,3
110450,15,0.0,3
110453,5,6.0,3
110457,17,4.0,3
110472,19,7.0,3
110479,54,6.484848484848484,3
110484,10,14.0,3
110490,20,2.466666666666667,3
110492,4,30.0,3
110496,4,30.0,3
110501,16,7.0,3
110502,15,9.0,3
110506,11,3.0,3
110507,58,4.0,3
110512,9,25.0,3
110516,4,30.0,3
110532,9,30.0,3
110541,3,6.0,3
110545,14,3.0,3
110547,18,7.0,3
110550,1,0.0,3
110560,9,13.0,3
110562,6,30.0,3
110566,4,7.0,3
110573,20,20.0,3
110577,28,7.0,3
110583,4,5.0,3
110588,12,30.0,3
110590,42,3.0,3
110593,8,20.0,3
110594,15,6.333333333333333,3
110595,5,7.0,3
110598,2,7.0,3
110606,6,7.0,3
110617,5,13.0,3
110621,21,12.0,3
110627,19,26.0,3
110633,5,8.0,3
110636,9,3.0,3
110647,16,0.0,3
110648,2,7.0,3
110652,16,6.0,3
110653,10,30.0,3
110659,9,30.0,3
110670,3,10.0,3
110673,42,2.0,3
110678,6,3.0,3
110683,21,30.0,3
110684,47,3.8214285714285716,3
110686,53,3.0,3
110694,35,4.0,3
110695,5,8.0,3
110703,50,5.0,3
110705,16,10.0,3
110707,2,10.0,3
110708,55,11.0,3
110709,5,14.0,3
110710,11,30.0,3
110727,38,2.0,3
110728,10,22.0,3
110735,47,9.0,3
110739,31,8.142857142857142,3
110741,57,1.6923076923076923,3
110743,15,30.0,3
110766,4,30.0,3
110785,1,0.0,3
110786,5,5.0,3
110788,7,30.0,3
110789,13,5.0,3
110792,1,0.0,3
110793,10,8.807692307692308,3
110823,11,21.0,3
110829,11,7.0,3
110833,23,6.230769230769231,3
110835,13,7.0,3
110840,5,2.0,3
110842,6,7.44,3
110844,59,0.0,3
110851,66,3.857142857142857,3
110853,19,5.0,3
110864,5,24.0,3
110870,5,30.0,3
110876,40,5.0,3
110879,2,30.0,3
110884,54,1.0,3
110886,47,9.11111111111111,3
110890,38,7.0,3
110894,31,7.0,3
110898,48,9.0,3
110899,43,5.0,3
110900,8,14.0,3
110901,10,5.0,3
110902,10,15.0,3
110904,10,12.0,3
110906,6,15.0,3
110907,15,25.0,3
110911,2,3.0,3
110918,4,7.0,3
110919,5,30.0,3
110922,5,7.0,3
110925,1,0.0,3
110935,26,3.0,3
110938,9,6.0,3
110939,3,30.0,3
110946,22,3.0,3
110953,32,2.0,3
110968,5,19.0,3
110979,48,0.0,3
110980,70,6.066666666666666,3
110986,75,3.5,3
110987,50,9.0,3
110989,19,28.0,3
110993,48,4.0,3
111000,26,6.0,3
111007,19,4.0,3
111011,10,24.25,3
111019,4,30.0,3
111024,14,5.0,3
111027,24,15.0,3
111029,8,15.0,3
111030,3,30.0,3
111032,2,6.0,3
111034,24,1.0,3
111037,2,29.0,3
111044,14,1.0,3
111045,2,5.0,3
111052,24,6.0,3
111069,1,0.0,3
111072,90,5.8,3
111079,23,6.0,3
111086,6,13.0,3
111109,30,1.0,3
111114,5,27.09090909090909,3
111124,11,11.75,3
111128,15,3.0,3
111137,7,30.0,3
111144,6,9.0,3
111149,15,3.0,3
111158,1,0.0,3
111161,3,3.0,3
111167,39,10.0,3
111168,9,19.0,3
111177,10,15.166666666666666,3
111182,13,10.0,3
111184,13,7.0,3
111212,62,6.0,3
111216,2,8.0,3
111235,26,8.521739130434783,3
111244,13,8.0,3
111246,2,3.0,3
111255,3,7.0,3
111258,12,1.0,3
111260,18,15.0,3
111265,7,27.0,3
111267,50,1.1428571428571428,3
111271,21,5.0,3
111274,6,5.0,3
111277,7,9.0,3
111283,28,8.181818181818182,3
111289,5,14.0,3
111293,27,4.2,3
111299,21,15.0,3
111306,2,28.0,3
111311,5,27.0,3
111312,4,12.0,3
111313,35,4.0,3
111315,16,3.0,3
111316,12,30.0,3
111327,46,2.0,3
111345,2,9.0,3
111365,23,8.0,3
111378,4,10.0,3
111383,3,1.0,3
111385,13,4.0,3
111394,7,3.0,3
111396,28,5.0,3
111399,1,0.0,3
111401,8,11.0,3
111407,6,14.0,3
111410,6,21.0,3
111420,17,7.0,3
111424,22,19.5,3
111425,5,9.0,3
111430,10,2.0,3
111437,2,8.0,3
111441,2,9.0,3
111450,29,1.0,3
111452,9,19.0,3
111462,3,12.0,3
111467,32,4.0,3
111472,6,30.0,3
111480,34,5.0,3
111481,8,6.0,3
111484,24,16.714285714285715,3
111486,9,30.0,3
111487,6,7.0,3
111488,56,6.111111111111111,3
111489,3,30.0,3
111490,6,11.0,3
111491,8,11.0,3
111494,21,7.0,3
111497,5,14.0,3
111499,11,22.0,3
111501,5,25.0,3
111550,49,1.0,3
111554,3,30.0,3
111567,25,23.0,3
111577,5,20.0,3
111579,7,4.0,3
111584,2,14.0,3
111590,3,11.0,3
111599,7,30.0,3
111603,15,7.0,3
111608,58,3.0,3
111609,20,27.0,3
111618,3,16.0,3
111619,23,7.0,3
111621,21,9.0,3
111623,85,6.0,3
111629,28,15.0,3
111631,4,7.0,3
111635,4,30.0,3
111637,13,1.0,3
111640,3,30.0,3
111641,39,7.0,3
111645,2,13.0,3
111646,62,2.0,3
111655,6,18.0,3
111656,12,6.0,3
111661,17,16.0,3
111670,7,17.77777777777778,3
111681,10,11.0,3
111687,34,0.0,3
111703,49,0.2857142857142857,3
111711,2,6.0,3
111726,24,9.0,3
111731,7,9.0,3
111739,92,1.0,3
111740,9,30.0,3
111746,3,19.0,3
111750,25,5.0,3
111758,17,19.0,3
111765,3,28.0,3
111766,17,19.0,3
111775,6,30.0,3
111778,44,8.377358490566039,3
111782,25,2.25,3
111784,37,6.066666666666666,3
111785,9,3.0,3
111787,6,30.0,3
111789,37,3.0,3
111793,7,5.0,3
111797,8,23.0,3
111799,16,1.0,3
111810,6,8.0,3
111814,92,2.0,3
111817,30,7.0,3
111820,3,7.0,3
111821,23,16.0,3
111826,5,30.0,3
111831,2,30.0,3
111832,2,14.0,3
111837,12,20.0,3
111846,25,11.333333333333334,3
111848,5,30.0,3
111850,16,1.0,3
111851,1,0.0,3
111852,8,8.0,3
111853,17,5.0,3
111858,15,30.0,3
111860,7,4.0,3
111862,9,30.0,3
111871,13,7.0,3
111872,7,6.0,3
111879,16,7.0,3
111885,3,16.0,3
111888,2,23.0,3
111891,51,8.0,3
111895,9,13.0,3
111898,3,18.0,3
111903,8,14.0,3
111921,27,3.806451612903226,3
